occ1990,foreign_empl,native_empl,foreign_howo,native_howo,manual_f,manual_n,language_f,language_n,year,occupation,manual,limbs,strength,body,language,oral,written,cognitive,perception,visual,hearing,vocal
255,5452,42572,10302630,82865009,2993185.292602539,24074466.990704536,7752729.053894043,62355919.12543106,2000,Financial services sales occupations,0.2905263304710388,0.29499998688697815,0.2619999945163727,0.3149999976158142,0.7524999976158142,0.7850000262260437,0.7200000286102295,0.7275000214576721,0.42399999499320984,0.4699999988079071,0.3400000035762787,0.8899999856948853
256,2506,35062,4347944,63951063,1260903.7314510343,18545807.87035179,3858800.287595749,56756568.31991196,2000,Advertising and related sales jobs,0.28999999165534973,0.2809999883174896,0.2939999997615814,0.3075000047683716,0.887499988079071,0.9150000214576721,0.8600000143051147,0.42666667699813843,0.1979999989271164,0.4514285624027252,0.2633333206176758,0.6200000047683716
258,117,1622,234000,3656964,74879.99853515625,1170228.4582519531,190710.001953125,2980425.6596679688,2000,Sales engineers,0.3199999928474426,0.38199999928474426,0.23000000417232513,0.2775000035762787,0.8149999976158142,0.7649999856948853,0.8650000095367432,0.8791666626930237,0.621999979019165,0.6742857098579407,0.5633333325386047,0.925000011920929
274,88988,774101,157603392,1390997801,51849115.27434158,457617088.206192,109597342.25761414,967299371.4880648,2000,"Salespersons, n.e.c.",0.3289847671985626,0.29079821705818176,0.3541806638240814,0.39295628666877747,0.6953996419906616,0.8335686922073364,0.5572305917739868,0.42437881231307983,0.3412228524684906,0.427771657705307,0.3513902723789215,0.856503963470459
275,193875,1308714,302866094,1986821433,155099327.89692116,1017461757.810318,90102667.52547646,591079405.8705893,2000,Retail sales clerks,0.5121052861213684,0.4269999861717224,0.6299999952316284,0.5774999856948853,0.29750001430511475,0.4350000023841858,0.1599999964237213,0.3316666781902313,0.421999990940094,0.38285714387893677,0.1733333319425583,0.38999998569488525
276,259885,1553842,387689100,1943045735,283573837.3290901,1421234012.2282476,149230929.99987793,747925391.9598303,2000,Cashiers,0.7314465045928955,0.7624498605728149,0.6355756521224976,0.7737767696380615,0.3849242329597473,0.4846535921096802,0.28519484400749207,0.5171571969985962,0.6273331642150879,0.5693938136100769,0.8178783059120178,0.5499350428581238
277,15304,78113,22413616,102060704,7750392.24710083,35291516.04879475,6836153.0103645325,31128515.289762497,2000,"Door-to-door sales, street sales, and news vendors",0.34578946232795715,0.2529999911785126,0.4339999854564667,0.4675000011920929,0.3050000071525574,0.23999999463558197,0.3700000047683716,0.28083333373069763,0.2680000066757202,0.36571428179740906,0.4333333373069763,0.2750000059604645
283,2541,20815,2460876,19793173,1082785.4404144287,8708996.121562958,289152.9287185669,2325697.827823162,2000,Sales demonstrators / promoters / models,0.4399999976158142,0.3659999966621399,0.45399999618530273,0.6075000166893005,0.11749999970197678,0.19499999284744263,0.03999999910593033,0.08250000327825546,0.2199999988079071,0.41999998688697815,0.5,0.3499999940395355
303,50476,507970,97274441,1026816377,52477003.80848694,553940443.7790985,95085767.65357973,1003713026.304863,2000,Office supervisors,0.5394737124443054,0.5669999718666077,0.5360000133514404,0.4749999940395355,0.9775000214576721,0.9800000190734863,0.9750000238418579,0.675000011920929,0.7599999904632568,0.5242857336997986,0.6700000166893005,0.7099999785423279
308,8169,80870,14464145,148461275,4110862.3585357666,42194258.094120026,7449034.493896484,76457554.78091812,2000,Computer and peripheral equipment operators,0.28421053290367126,0.3140000104904175,0.24199999868869781,0.26249998807907104,0.5149999856948853,0.38999998569488525,0.6399999856948853,0.414166659116745,0.1979999989271164,0.33142855763435364,0.1599999964237213,0.35499998927116394
313,87484,1339285,146461011,2361681869,47561284.90188599,766925091.1226151,120464180.0975151,1942483311.4060328,2000,Secretaries,0.3247368335723877,0.3240000009536743,0.32600000500679016,0.32499998807907104,0.8224999904632568,0.8399999737739563,0.8050000071525574,0.4208333194255829,0.40400001406669617,0.38285714387893677,0.36000001430511475,0.7699999809265137
315,4834,69583,8185338,114100963,3034703.6689300537,42302786.89565945,3364036.691101074,46893582.992341995,2000,Typists,0.37074872851371765,0.4654226005077362,0.2540000081062317,0.2800000011920929,0.41098323464393616,0.24453972280025482,0.5774267315864563,0.3612028956413269,0.527154803276062,0.47049009799957275,0.4903068542480469,0.4014225900173187
316,6784,81355,10516355,120012210,3010142.346508026,34351620.426906586,7747242.667877197,88411213.90222931,2000,"Interviewers, enumerators, and surveyors",0.28623437881469727,0.25251150131225586,0.3179890215396881,0.3308483064174652,0.7366851568222046,0.8900758028030396,0.5832945704460144,0.409635454416275,0.37383654713630676,0.32184696197509766,0.3523096740245819,0.8755249381065369
317,6509,48070,10593117,71249609,3707590.945617676,24937363.10038948,8262630.94921875,55574693.04350662,2000,Hotel clerks,0.3499999940395355,0.36399999260902405,0.36399999260902405,0.29750001430511475,0.7799999713897705,0.824999988079071,0.7350000143051147,0.7400000095367432,0.6399999856948853,0.550000011920929,0.5166666507720947,0.9649999737739563
318,16729,84945,30025126,150219924,10924486.310798643,54656739.82810879,20817119.912200928,104150975.72734451,2000,Transportation ticket and reservation agents,0.3638448119163513,0.3559437394142151,0.3675260841846466,0.37899595499038696,0.6933233141899109,0.867530107498169,0.5191164612770081,0.43370485305786133,0.5404337048530579,0.4216293692588806,0.5943105220794678,0.6239559650421143
319,44424,480804,64932662,729975330,25221213.305145264,283537790.3627739,34251977.520744324,385061967.52853584,2000,Receptionists,0.38842105865478516,0.4560000002384186,0.3100000023841858,0.3174999952316284,0.5274999737739563,0.6000000238418579,0.45500001311302185,0.46000000834465027,0.4620000123977661,0.3271428644657135,0.21666666865348816,0.75
326,16769,85268,28354844,144357850,9416792.530878544,47941999.665836334,18643310.72177887,94915290.3900299,2000,Correspondence and order clerks,0.33210524916648865,0.3540000021457672,0.3160000145435333,0.29750001430511475,0.6575000286102295,0.5249999761581421,0.7900000214576721,0.5924999713897705,0.5740000009536743,0.49714285135269165,0.5633333325386047,0.6549999713897705
328,1861,16952,3266728,30660922,985176.3636169434,9246688.275577543,2523547.3126831055,23685561.68736267,2000,"Human resources clerks, except payroll and timekeeping",0.30157893896102905,0.2879999876022339,0.3319999873638153,0.29750001430511475,0.7724999785423279,0.6650000214576721,0.8799999952316284,0.6650000214576721,0.7360000014305115,0.5314285755157471,0.5733333230018616,0.7099999785423279
329,4133,48533,4617137,62185707,2541313.2853660583,34227566.514354706,3044271.1827316284,41001632.90956116,2000,Library assistants,0.5504088997840881,0.4779161810874939,0.6037213802337646,0.6650000214576721,0.6593417525291443,0.6153482794761658,0.7033352255821228,0.6213203072547913,0.676802933216095,0.6190859079360962,0.4774971604347229,0.41673555970191956
335,13136,127940,19243756,182873001,10452397.641395569,99328910.89733696,11594363.382930756,110180986.9040165,2000,File clerks,0.5431578755378723,0.5289999842643738,0.5180000066757202,0.6100000143051147,0.6025000214576721,0.39500001072883606,0.8100000023841858,0.57833331823349,0.5339999794960022,0.5314285755157471,0.18666666746139526,0.38999998569488525
336,2350,25413,3890959,42886757,1228723.8473358154,13543185.887773514,2169209.6393432617,23909367.222011566,2000,Records clerks,0.31578946113586426,0.37400001287460327,0.24199999868869781,0.26249998807907104,0.5575000047683716,0.38999998569488525,0.7250000238418579,0.5891666412353516,0.6060000061988831,0.5014285445213318,0.4633333384990692,0.6949999928474426
337,50216,614484,88448047,1093891893,27605101.447639465,341409423.53839827,49973146.52469635,618048920.1584892,2000,Bookkeepers and accounting and auditing clerks,0.312105268239975,0.27799999713897705,0.3540000021457672,0.3449999988079071,0.5649999976158142,0.38999998569488525,0.7400000095367432,0.4983333349227905,0.5180000066757202,0.3642857074737549,0.18333333730697632,0.5350000262260437
338,5168,77880,8850070,144815061,2212517.5,36203765.25,4181658.065490722,68425116.11142349,2000,Payroll and timekeeping clerks,0.25,0.2160000056028366,0.2939999997615814,0.2800000011920929,0.4724999964237213,0.4350000023841858,0.5099999904632568,0.4833333194255829,0.2540000081062317,0.3157142996788025,0.21666666865348816,0.4749999940395355
344,13536,153269,23599294,278473951,6309706.327865601,74455144.71678925,8790737.007446289,103731546.71037102,2000,Billing clerks and related financial records processing,0.2673684358596802,0.28200000524520874,0.24199999868869781,0.26249998807907104,0.3725000023841858,0.3050000071525574,0.4399999976158142,0.46833333373069763,0.2720000147819519,0.3199999928474426,0.1899999976158142,0.41499999165534973
346,5172,47485,10011202,88317517,7287101.094726563,64285854.42398071,2302576.5041503906,20313029.232429504,2000,Mail and paper handlers,0.7278947234153748,0.7760000228881836,0.6859999895095825,0.6600000262260437,0.23000000417232513,0.14000000059604645,0.3199999928474426,0.2750000059604645,0.41999998688697815,0.508571445941925,0.4633333384990692,0.23499999940395355
347,4567,27865,7884299,46004791,3709770.104248047,21646464.511520386,926405.12758255,5405562.941917419,2000,"Office machine operators, n.e.c.",0.4705263078212738,0.5239999890327454,0.3779999911785126,0.45249998569488525,0.11749999970197678,0.03500000014901161,0.20000000298023224,0.09333333373069763,0.40799999237060547,0.5028571486473083,0.3166666626930237,0.02500000037252903
348,6211,77871,10179439,128560012,4194465.841255188,52973506.48288822,5236784.619148254,66137347.294151306,2000,Telephone operators,0.4120527505874634,0.4822281301021576,0.30289319157600403,0.37306374311447144,0.5144472718238831,0.7666813135147095,0.26221320033073425,0.2286926805973053,0.41554901003837585,0.34015825390815735,0.8107457756996155,0.930556058883667
354,6432,62365,11467198,117937377,7562314.979431152,77776593.10192251,4128191.448913574,42457457.48122811,2000,"Postal clerks, excluding mail carriers",0.6594736576080322,0.593999981880188,0.7419999837875366,0.7200000286102295,0.36000001430511475,0.35499998927116394,0.36500000953674316,0.4958333373069763,0.5680000185966492,0.5671428442001343,0.6766666769981384,0.38999998569488525
355,10028,135405,20551202,269185554,15207889.714355469,199197313.08212852,4521264.439865112,59220821.84335613,2000,Mail carriers for postal service,0.7400000095367432,0.7649999856948853,0.6600000262260437,0.7774999737739563,0.2199999988079071,0.18000000715255737,0.25999999046325684,0.19833333790302277,0.4620000123977661,0.6942856907844543,0.6566666960716248,0.11999999731779099
356,14143,81839,23598040,132559368,15698907.02342224,88186865.88705444,5250563.827896118,29494458.93510437,2000,"Mail clerks, outside of post office",0.6652631759643555,0.7170000076293945,0.6079999804496765,0.6075000166893005,0.2224999964237213,0.03999999910593033,0.4050000011920929,0.3058333396911621,0.4440000057220459,0.48571428656578064,0.2933333218097687,0.04500000178813934
357,13384,78972,23376362,136016360,19230133.941833496,111891355.13423157,7889522.1962890625,45905521.58928299,2000,Messengers,0.8226315975189209,0.8230000138282776,0.8040000200271606,0.8450000286102295,0.3375000059604645,0.2849999964237213,0.38999998569488525,0.4216666519641876,0.6759999990463257,0.7942857146263123,0.7799999713897705,0.38999998569488525
359,8618,117093,16171629,237062701,7507040.636581421,110047004.42568016,13462880.8855896,197354694.9456787,2000,Dispatchers,0.46421054005622864,0.5170000195503235,0.38999998569488525,0.42500001192092896,0.8324999809265137,0.9800000190734863,0.6850000023841858,0.75,0.8399999737739563,0.5028571486473083,0.7866666913032532,0.9850000143051147
364,79243,396098,146535948,747872013,93211034.99555968,475718929.1860657,52355317.58414459,267204582.18847275,2000,Shipping and receiving clerks,0.636096715927124,0.5973415374755859,0.6678116321563721,0.6933409571647644,0.3572865128517151,0.25675779581069946,0.4578152596950531,0.44689178466796875,0.5940383076667786,0.6981239318847656,0.7185394763946533,0.2923184335231781
365,100142,742297,166166150,1163634770,89922600.26440811,629713477.2924232,34876698.56072712,244235899.28386688,2000,Stock and inventory clerks,0.5411607623100281,0.4807497560977936,0.59899139404296875,0.6199000477790833,0.20989051461219788,0.19179455935955048,0.22798645496368408,0.20951710641384125,0.2578637897968292,0.40594440698623657,0.2895873785018921,0.19498376548290253
366,920,24375,1812080,45330096,1452525.1613769531,36335650.43507385,493791.81494140625,12352451.491426468,2000,Meter readers,0.801578938961029,0.8299999833106995,0.7260000109672546,0.824999988079071,0.27250000834465027,0.18000000715255737,0.36500000953674316,0.44999998807907104,0.550000011920929,0.8257142901420593,0.7866666913032532,0.35499998927116394
368,8524,42217,14921798,76109271,8646789.123764038,44103318.93557739,5558369.754585266,28350703.44474411,2000,"Weighers, measurers, and checkers",0.5794736742973328,0.5720000267028809,0.5879999995231628,0.5874999761581421,0.3725000023841858,0.23000000417232513,0.5149999856948853,0.528333306312561,0.5899999737739563,0.5471428632736206,0.6499999761581421,0.3100000023841858
373,19035,193227,38075960,406957159,13101757.397392271,140032029.9254551,24862294.656692505,265729052.66773224,2000,"Material recording, scheduling, production, planning, and expediting clerks",0.34409525990486145,0.3341110944747925,0.35131368041038513,0.3600325882434845,0.6529656648635864,0.5781861543655396,0.7277451753616333,0.6198882460594177,0.5672352313995361,0.554224967956543,0.4947602450847626,0.6599671244621277
375,8317,142827,15825549,272952079,4137742.9601135254,71365962.86244965,10983495.123626707,189438473.3439026,2000,"Insurance adjusters, examiners, and investigators",0.26145967841148376,0.27290260791778564,0.23774155974388123,0.26249998807907104,0.6940356492996216,0.5880182385444641,0.800053060054779,0.4971327483654022,0.36113983392715454,0.47155526280403137,0.39218899607658386,0.6650000214576721
376,76180,760292,125996206,1320602174,43559445.07360077,456558967.75681114,105786215.3100586,1108775495.8358536,2000,"Customer service reps, investigators and adjusters, except insurance",0.3457202911376953,0.4182378649711609,0.26726141571998596,0.26249998807907104,0.8395984172821045,0.9468111395835876,0.7323857545852661,0.8406358957290649,0.6736693382263184,0.5860022902488708,0.6557638645172119,0.9170984625816345
